number,timestamp,value
1151,1625768605,214854019529
1152,1625768639,214840391711
1153,1625768671,214821830287
1154,1625768693,214784254984
1155,1625768725,214646771629
1156,1625768753,214492633951
1157,1625768789,214475451544
1158,1625768813,214304000000
1159,1625768845,214316032027
1160,1625768881,214314305888
1161,1625768905,214332894269
1162,1625768933,214333720082
1163,1625768963,214376809438
1164,1625768995,214387000000
1165,1625769023,214479572404
1166,1625769053,214554000000
1167,1625769089,214510615097
1168,1625769123,214448000000
1169,1625769143,214457000000
1170,1625769175,214457000000
1171,1625769209,214519476262
1172,1625769241,214593605361
1173,1625769277,214593605361
1174,1625769293,214608000000
1175,1625769325,214630459140
1176,1625769361,214633074401
1177,1625769385,214670219384
1178,1625769413,214698612991
1179,1625769445,214759000000
1180,1625769477,214814128328
1181,1625769503,214924245371
1182,1625769533,214910530990
1183,1625769569,214897540916
1184,1625769593,214887575596
1185,1625769629,214739534044
1186,1625769653,214739534044
1187,1625769683,214700000000
1188,1625769713,214718051594
1189,1625769743,214790748944
1190,1625769779,214900703765
1191,1625769809,214948349864
1192,1625769839,215022668517
1193,1625769863,215055949531
1194,1625769895,215145097347
1195,1625769925,215159136766
1196,1625769953,215186809846
1197,1625769989,215247433566
1198,1625770033,215247433566
1199,1625770081,215247433566
1200,1625770105,215247433566
1201,1625770133,215247433566
1202,1625770165,215203997986
1203,1625770197,215111111587
1204,1625770229,214905000000
1205,1625770253,214969883451
1206,1625770285,215128000000
1207,1625770317,215201389844
1208,1625770343,215247439217
1209,1625770373,215253672697
1210,1625770435,215282652360
1211,1625770507,215201605102
1212,1625770531,215169426159
1213,1625770561,215170970356
1214,1625770585,215192937365
1215,1625770621,215192937365
1216,1625770651,215340218525
1217,1625770681,215340218525
1218,1625770705,215351634063
1219,1625770741,215371550639
1220,1625770765,215442263185
1221,1625770801,215454000000
1222,1625770825,215463576287
1223,1625770853,215515821941
1224,1625770885,215524241928
1225,1625770913,215656000000
1226,1625770949,215656000000
1227,1625770977,215663000000
1228,1625771017,215501194060
1229,1625771043,215400873928
1230,1625771063,215268486963
1231,1625771095,215225303975
1232,1625771123,215187825763
1233,1625771157,215161484251
1234,1625771183,215089255506
1235,1625771213,215063694001
1236,1625771247,215063694001
1237,1625771279,214965000000
1238,1625771311,214953499421
1239,1625771345,214927344502
1240,1625771369,214888506058
1241,1625771399,214865345054
1242,1625771427,214800768777
1243,1625771473,214750097424
1244,1625771493,214791485034
1245,1625771525,214778745499
1246,1625771549,214776980346
1247,1625771585,214736729106
1248,1625771609,214677942335
1249,1625771637,214649098945
1250,1625771685,214575968090
1251,1625771735,214454088448
1252,1625771759,214281752276
1253,1625771789,214016780661
1254,1625771819,214006385020
1255,1625771847,213831746564
1256,1625771881,213831746564
1257,1625771915,214011376406
1258,1625771937,214061788694
1259,1625771981,214079377988
1260,1625772009,214200022196
1261,1625772033,214244116652
1262,1625772057,214423000000
1263,1625772089,214534379658
1264,1625772121,214577000000
1265,1625772149,214608692545
1266,1625772185,214722966713
1267,1625772209,214768870994
1268,1625772239,214807112656
1269,1625772273,214854421169
1270,1625772299,214914065424
1271,1625772335,214893000000
1272,1625772369,214949346583
1273,1625772389,214949614085
1274,1625772417,215165382738
1275,1625772453,215235000000
1276,1625772491,215447334873
1277,1625772515,215512032466
1278,1625772553,215724281158
1279,1625772569,215769341391
1280,1625772597,215814366152
1281,1625772641,215777399768
1282,1625772665,215857794366
1283,1625772689,215863848986
1284,1625772725,215863848986
1285,1625772749,215842000000
1286,1625772779,215698013826
1287,1625772809,215694942205
1288,1625772839,215694942205
1289,1625772869,215694942205
1290,1625772899,215751706501
1291,1625772929,215751706501
1292,1625772983,215806500282
1293,1625773031,215884088089
1294,1625773061,216064750081
1295,1625773085,216351909927
1296,1625773115,216443511776
1297,1625773145,216542159547
1298,1625773181,216495000000
1299,1625773205,216459798046
1300,1625773235,216381491952
1301,1625773265,216220802243
1302,1625773311,216155876145
1303,1625773361,216118791635
1304,1625773417,216145637099
1305,1625773461,216038794352
1306,1625773517,215745805067
1307,1625773541,215629909377
1308,1625773573,215540224799
1309,1625773609,215469184868
1310,1625773653,215329672657
1311,1625773687,215348781293
1312,1625773717,215329207148
1313,1625773743,215248733272
1314,1625773773,215169072449
1315,1625773817,214936944230
1316,1625773849,214910737128
1317,1625773893,214810086693
1318,1625773929,214753877049
1319,1625773953,215042921026
1320,1625773993,215349963503
1321,1625774013,215349963503
1322,1625774041,215354464739
1323,1625774073,215492110442
1324,1625774109,215571221802
1325,1625774139,215573000000
1326,1625774167,215704638344
1327,1625774215,215907201394
1328,1625774259,216179531512
1329,1625774283,216116000000
1330,1625774311,215890000000
1331,1625774343,215867866671
1332,1625774379,215890000000
1333,1625774407,215774000000
1334,1625774439,215769533186
1335,1625774469,215932733470
1336,1625774493,215911847747
1337,1625774523,215911847747
1338,1625774555,215752052075
1339,1625774583,215752052075
1340,1625774613,215752052075
1341,1625774643,215735000000
1342,1625774679,215790000000
1343,1625774703,215758370445
1344,1625774733,215784561049
1345,1625774763,215842000000
1346,1625774793,215858662818
1347,1625774829,215867000000
1348,1625774863,215880162106
1349,1625774883,215979000000
1350,1625774927,215936330701
1351,1625774951,215912000000
1352,1625774979,215920829337
1353,1625775011,215920829337
1354,1625775047,215909779903
1355,1625775075,215876167375
1356,1625775103,215840110729
1357,1625775135,215811776697
1358,1625775159,215732583630
1359,1625775197,215732583630
1360,1625775217,215705000000
1361,1625775255,215696000000
1362,1625775277,215588995211
1363,1625775389,215481000000
1364,1625775395,215490000000
1365,1625775415,215513119095
1366,1625775457,215203343874
1367,1625775487,215192112605
1368,1625775527,215151316841
1369,1625775549,215132490569
1370,1625775577,215102911132
1371,1625775609,215070727274
1372,1625775637,215012988692
1373,1625775667,215012988692
1374,1625775699,215000241462
1375,1625775727,215004689536
1376,1625775759,215019571320
1377,1625775787,215016656412
1378,1625775823,215016656412
1379,1625775851,214967860843
1380,1625775879,214967860843
1381,1625775913,214977241215
1382,1625775937,214977241215
1383,1625775967,214977241215
1384,1625776003,214950352357
1385,1625776027,214931704766
1386,1625776063,214906666054
1387,1625776093,214904291356
1388,1625776121,214902473496
1389,1625776147,214923046576
1390,1625776195,214923046576
1391,1625776239,214946623103
1392,1625776267,214899035220
1393,1625776299,214871199176
1394,1625776331,214894547067
1395,1625776359,214894547067
1396,1625776387,214894547067
1397,1625776419,214943123793
1398,1625776447,215041564053
1399,1625776479,215054410765
1400,1625776515,215070754849
1401,1625776539,215065988176
1402,1625776603,215047690306
1403,1625776635,214909025686
1404,1625776659,214909812337
1405,1625776693,214922000000
1406,1625776719,215029061844
1407,1625776747,215048799860
1408,1625776779,214982198785
1409,1625776809,214912000000
1410,1625776837,214835447456
1411,1625776869,214829881418
1412,1625776899,214771030166
1413,1625776929,214651128597
1414,1625776957,214651128597
1415,1625776987,214612433515
1416,1625777017,214612433515
1417,1625777049,214609684690
1418,1625777081,214612433515
1419,1625777107,214632069301
1420,1625777147,214632069301
1421,1625777167,214634009113
1422,1625777199,214635541525
1423,1625777227,214635541525
1424,1625777259,214516171897
1425,1625777295,214361637205
1426,1625777323,214316882270
1427,1625777353,214260807863
1428,1625777377,214260807863
1429,1625777409,214287518178
1430,1625777437,214340000000
1431,1625777467,214476000000
1432,1625777497,214479000000
1433,1625777527,214524696031
1434,1625777557,214542495148
1435,1625777587,214553457184
1436,1625777617,214549511952
1437,1625777647,214494670361
1438,1625777677,214494670361
1439,1625777713,214458005993
1440,1625777739,214458005993
1441,1625777771,214431296768
1442,1625777803,214421745858
1443,1625777827,214351598203
1444,1625777859,214240310856
1445,1625777887,214144664183
1446,1625777919,214073474979
1447,1625777947,213896154592
1448,1625777979,213807782499
1449,1625778009,213850000000
1450,1625778057,213837228906
1451,1625778099,213876044316
1452,1625778127,213795259260
1453,1625778157,213795259260
1454,1625778195,213837442659
1455,1625778219,213928919098
1456,1625778247,213928634758
1457,1625778279,213958080037
1458,1625778327,213924365049
1459,1625778367,213968785200
1460,1625778399,213991514307
1461,1625778435,214025963349
1462,1625778459,214050631289
1463,1625778487,214130747181
1464,1625778519,214177000000
1465,1625778549,214114326036
1466,1625778577,214176315214
1467,1625778609,214193531635
1468,1625778637,214203525814
1469,1625778669,214198644449
1470,1625778699,214206813597
1471,1625778729,214235303724
1472,1625778759,214235303724
1473,1625778795,214199652459
1474,1625778818,214223523732
1475,1625778848,214233989813
1476,1625778878,214223523732
1477,1625778914,214198019783
1478,1625778940,214198019783
1479,1625778982,214136605028
1480,1625779002,214126578882
1481,1625779028,214134664290
1482,1625779081,214121759047
1483,1625779117,213868225164
1484,1625779149,213543379523
1485,1625779177,213295130321
1486,1625779209,213171517643
1487,1625779253,213443684454
1488,1625779293,213414000000
1489,1625779329,213509380099
1490,1625779359,213593000000
1491,1625779391,213650705553
1492,1625779429,213703150666
1493,1625779449,213703150666
1494,1625779489,213712411788
1495,1625779513,213580777391
1496,1625779543,213635381253
1497,1625779573,213690913174
1498,1625779603,213714576539
1499,1625779633,213824703003
1500,1625779663,213824703003
1501,1625779693,213824703003
1502,1625779723,213824703003
1503,1625779753,213815243685
1504,1625779783,213818000000
1505,1625779831,213836364086
1506,1625779873,213824703003
1507,1625779905,213817154025
1508,1625779933,213876700000
1509,1625779957,213847396526
1510,1625779989,213807893200
1511,1625780017,213807893200
1512,1625780049,213781269371
1513,1625780077,213781269371
1514,1625780109,213730820502
1515,1625780137,213692100937
1516,1625780167,213692100937
1517,1625780199,213664551635
1518,1625780229,213660254677
1519,1625780269,213659000000
1520,1625780293,213653607433
1521,1625780321,213656185817
1522,1625780353,213656185817
1523,1625780385,213674415569
1524,1625780409,213708067219
1525,1625780453,213711763673
1526,1625780473,213692505441
1527,1625780497,213747648901
1528,1625780543,213798392306
1529,1625780557,213790000000
1530,1625780591,213775549145
1531,1625780619,213790702356
1532,1625780669,213742000000
1533,1625780709,213681944572
1534,1625780745,213697348081
1535,1625780773,213646874251
1536,1625780797,213633410038
1537,1625780829,213640624942
1538,1625780857,213638009132
1539,1625780889,213624751956
1540,1625780925,213605369436
1541,1625780949,213574444835
1542,1625780983,213362078518
1543,1625781009,213268841030
1544,1625781053,213268841030
1545,1625781069,213192665835
1546,1625781097,213117490047
1547,1625781129,212937109227
1548,1625781177,212795631576
1549,1625781225,211677698138
1550,1625781253,211333493632
1551,1625781285,211247795016
1552,1625781317,211314151501
1553,1625781341,211279139748
1554,1625781369,211310341942
1555,1625781397,211310432741
1556,1625781429,211437124618
1557,1625781459,211322092711
1558,1625781489,211235070085
1559,1625781523,211222703156
1560,1625781555,211218746770
1561,1625781585,210856779397
1562,1625781613,210803472856
1563,1625781639,210644169404
1564,1625781677,210525736871
1565,1625781697,210571277568
1566,1625781729,210703538002
1567,1625781773,211147385458
1568,1625781789,211167076005
1569,1625781817,211167076005
1570,1625781869,211167076005
1571,1625781913,211167076005
1572,1625781939,211167076005
1573,1625781973,210821459176
1574,1625781997,210790426457
1575,1625782031,210779000000
1576,1625782089,210712601623
1577,1625782149,210614161557
1578,1625782245,210360643266
1579,1625782281,210555060067
1580,1625782305,210567160753
1581,1625782329,210575543535
1582,1625782359,210575543535
1583,1625782395,210517069046
1584,1625782425,210455456044
1585,1625782455,210346188851
1586,1625782493,210202990712
1587,1625782523,210092770093
1588,1625782545,210144941708
1589,1625782575,210184576084
1590,1625782613,210135000000
1591,1625782641,210135118232
1592,1625782665,210064250582
1593,1625782693,209979766188
1594,1625782717,209979766188
1595,1625782749,209858289624
1596,1625782777,209843333701
1597,1625782817,209797012040
1598,1625782837,210008365446
1599,1625782875,210061527853
1600,1625782899,209993106695
1601,1625782933,209974000000
1602,1625782967,210102055086
1603,1625782993,210218000000
1604,1625783017,210264504995
1605,1625783053,210281686035
1606,1625783077,210411000000
1607,1625783117,210423000000
1608,1625783137,210363000000
1609,1625783173,210350437704
1610,1625783217,210373144720
1611,1625783265,210358650349
1612,1625783297,210383000000
1613,1625783319,210380509522
1614,1625783349,210403060670
1615,1625783389,210369276568
1616,1625783409,210158085873
1617,1625783445,209896732563
1618,1625783469,209984724573
1619,1625783505,210034000000
1620,1625783537,210107134716
1621,1625783557,210250950064
1622,1625783601,210236697162
1623,1625783617,210210409163
1624,1625783653,210101244124
1625,1625783685,209967471719
1626,1625783711,209330064096
1627,1625783747,209139992021
1628,1625783769,209226577562
1629,1625783797,209215551107
1630,1625783829,209205402415
1631,1625783863,209221246263
1632,1625783895,209362000000
1633,1625783919,209434129048
1634,1625783961,209485762119
1635,1625783979,209347000000
1636,1625784009,209268321741
1637,1625784045,209268321741
1638,1625784081,209137599630
1639,1625784105,209347571361
1640,1625784135,209531035067
1641,1625784175,209653000000
1642,1625784227,209857000000
1643,1625784251,209902218727
1644,1625784283,209908326211
1645,1625784319,209885364321
1646,1625784347,209836836038
1647,1625784371,209925687690
1648,1625784403,209964000000
1649,1625784429,210124052371
1650,1625784483,210186963050
1651,1625784527,210198781100
1652,1625784553,210198781100
1653,1625784579,210188856376
1654,1625784609,210188856376
1655,1625784639,210245000000
1656,1625784669,210313388637
1657,1625784699,210355893814
1658,1625784731,210393815870
1659,1625784759,210438421950
1660,1625784789,210489542764
1661,1625784829,210500000000
1662,1625784859,210574926017
1663,1625784909,210625731784
1664,1625784937,210924000000
1665,1625784969,210915857658
1666,1625785001,210899000000
1667,1625785029,210889031436
1668,1625785069,210898323544
1669,1625785089,210942000000
1670,1625785121,210959011506
1671,1625785149,210901000000
1672,1625785181,210811925185
1673,1625785219,210805429754
1674,1625785245,210773180293
1675,1625785271,210702888844
1676,1625785301,210805429754
1677,1625785329,210837672401
1678,1625785359,210948100686
1679,1625785401,210970388398
1680,1625785433,211034442383
1681,1625785449,211062752765
1682,1625785477,211192132628
1683,1625785517,211288049353
1684,1625785545,211308333208
1685,1625785569,211123404560
1686,1625785609,211123404560
1687,1625785629,211092146978
1688,1625785659,211050281492
1689,1625785695,211050281492
1690,1625785721,210987063036
1691,1625785749,211014958017
1692,1625785781,211000000000
1693,1625785813,210956144371
1694,1625785845,210939012126
1695,1625785873,210836309451
1696,1625785901,210825250103
1697,1625785945,210830620285
1698,1625786009,210874546838
1699,1625786049,211120317959
1700,1625786079,211221139312
1701,1625786113,211249581755
1702,1625786141,211249581755
1703,1625786173,211428051214
1704,1625786207,211309964549
1705,1625786235,211333936992
1706,1625786265,211292661846
1707,1625786297,211287325623
1708,1625786321,211263000000
1709,1625786353,211265721580
1710,1625786385,211333936992
1711,1625786413,211333936992
1712,1625786437,211425484314
1713,1625786489,211425484314
1714,1625786533,211544510422
1715,1625786559,211630086581
1716,1625786589,211766216222
1717,1625786619,211902345864
1718,1625786657,212041749652
1719,1625786693,212020844260
1720,1625786715,212078699747
1721,1625786737,212073189948
1722,1625786769,211962978141
1723,1625786799,211911412196
1724,1625786833,211929584745
1725,1625786869,211910976998
1726,1625786893,211899444594
1727,1625786925,211853343849
1728,1625786953,211835584452
1729,1625786977,211843164850
1730,1625787033,211889533866
1731,1625787075,211859115835
1732,1625787099,211792870102
1733,1625787135,211738103059
1734,1625787159,211740450732
1735,1625787189,211742428765
1736,1625787219,211796669734
1737,1625787247,211796669734
1738,1625787279,211673111544
1739,1625787321,211545000000
1740,1625787341,211398029053
1741,1625787375,211419008663
1742,1625787411,211473015074
1743,1625787433,211509951471
1744,1625787459,211696725274
1745,1625787489,211848027048
1746,1625787521,211873165315
1747,1625787577,211880929760
1748,1625787613,211820784262
1749,1625787645,211854179083
1750,1625787669,211873165315
1751,1625787697,211934889934
1752,1625787733,211989982702
1753,1625787773,211954000000
1754,1625787809,212012678301
1755,1625787873,212052040956
1756,1625787937,212289435995
1757,1625787993,212419000000
1758,1625788029,212421586725
1759,1625788065,212408311416
1760,1625788089,212421586725
1761,1625788133,212395036107
1762,1625788174,212222082753
1763,1625788214,212222082753
1764,1625788246,212374000000
1765,1625788270,212421478795
1766,1625788310,212378587863
1767,1625788330,212305349957
1768,1625788358,212281000000
1769,1625788394,212275393024
1770,1625788424,212260207698
1771,1625788450,212137931009
1772,1625788488,212124761180
1773,1625788508,212092075245
1774,1625788548,212060646163
1775,1625788578,212048474634
1776,1625788598,212128032491
1777,1625788628,212057881863
1778,1625788658,212079654052
1779,1625788688,212065049127
1780,1625788718,212067531387
1781,1625788748,212104183178
1782,1625788778,212065632524
1783,1625788818,212064605838
1784,1625788844,212002634294
1785,1625788874,211841992266
1786,1625788898,211950786640
1787,1625788954,211953568719
1788,1625788994,211553262403
1789,1625789034,211477656031
1790,1625789066,211402049659
1791,1625789086,211332603689
1792,1625789122,211347835458
1793,1625789154,211164320427
1794,1625789174,211075863255
1795,1625789218,210992025954
1796,1625789234,210894771018
1797,1625789276,210894771018
1798,1625789300,210751856907
1799,1625789324,210590371559
1800,1625789360,210294485533
1801,1625789384,210192666020
1802,1625789414,209889084857
1803,1625789444,209781433456
1804,1625789488,209517349442
1805,1625789518,209469049474
1806,1625789594,209321000000
1807,1625789594,209435409395
1808,1625789602,209527081527
1809,1625789622,209716408974
1810,1625789654,209716408974
1811,1625789690,209783920396
1812,1625789718,209831208528
1813,1625789742,210028649839
1814,1625789774,210030000000
1815,1625789810,210251399503
1816,1625789834,210442000000
1817,1625789862,210698040100
1818,1625789894,211019305776
1819,1625789932,211015286198
1820,1625789960,211209216420
1821,1625789990,211209216420
1822,1625790018,211297000000
1823,1625790044,211376256253
1824,1625790074,211261321308
1825,1625790108,211178499549
1826,1625790136,211220037970
1827,1625790176,211202670169
1828,1625790194,210989541574
1829,1625790230,210891000000
1830,1625790264,210648316438
1831,1625790284,210648316438
1832,1625790314,210600005413
1833,1625790344,210600005413
1834,1625790378,209960000000
1835,1625790402,210063287551
1836,1625790434,210015406642
1837,1625790462,210092818696
1838,1625790494,210092818696
1839,1625790522,210092818696
1840,1625790558,209790329759
1841,1625790582,209730000000
1842,1625790614,209818000000
1843,1625790644,209912614179
1844,1625790674,209912614179
1845,1625790706,209912614179
1846,1625790746,209820588273
1847,1625790774,209670603110
1848,1625790798,209596332308
1849,1625790842,209664550799
1850,1625790890,209514774421
1851,1625790958,209523319474
1852,1625790994,209502515426
1853,1625791040,209293866322
1854,1625791070,209216344900
1855,1625791102,209283334738
1856,1625791136,209094202744
1857,1625791174,208978351744
1858,1625791230,208882635339
1859,1625791298,208854720761
1860,1625791334,208591780533
1861,1625791362,208490516589
1862,1625791398,207581803006
1863,1625791424,207420064577
1864,1625791460,207561867002
1865,1625791490,207427972424
1866,1625791520,207406511214
1867,1625791548,207318754470
1868,1625791574,207237434201
1869,1625791604,207285719411
1870,1625791634,207470311037
1871,1625791664,207676368045
1872,1625791694,207796427638
1873,1625791730,207789741347
1874,1625791766,207707981931
1875,1625791782,207540136811
1876,1625791814,207404657265
1877,1625791846,207265248234
1878,1625791874,207185009645
1879,1625791918,207308000000
1880,1625791934,207344094470
1881,1625791972,207344094470
1882,1625791994,207415677886
1883,1625792032,207446000000
1884,1625792060,207446000000
1885,1625792084,207446000000
1886,1625792124,207424000000
1887,1625792146,207361652126
1888,1625792174,207421000000
1889,1625792206,207421000000
1890,1625792234,207322453665
1891,1625792262,207333000000
1892,1625792300,207284240645
1893,1625792338,207347203861
1894,1625792374,207284359551
1895,1625792414,207068925280
1896,1625792442,207218892877
1897,1625792474,207339000000
1898,1625792502,207326128864
1899,1625792538,207338574681
1900,1625792562,207338574681
1901,1625792600,207289949942
1902,1625792624,207341000000
1903,1625792660,207390000000
1904,1625792684,207352000000
1905,1625792714,207338574681
1906,1625792750,207338574681
1907,1625792776,207386202265
1908,1625792804,207325259180
1909,1625792836,207325259180
1910,1625792866,207374631426
1911,1625792898,207306219581
1912,1625792946,207306219581
1913,1625792982,207020513100
1914,1625793022,206463062590
1915,1625793062,206307486754
1916,1625793126,206101517111
1917,1625793166,205972429439
1918,1625793194,205542107921
1919,1625793226,205379000000
1920,1625793254,205328469335
1921,1625793286,205328469335
1922,1625793314,205293618859
1923,1625793342,205400118611
1924,1625793374,205447282873
1925,1625793410,205659000000
1926,1625793434,205748541290
1927,1625793464,205825000000
1928,1625793496,205933938548
1929,1625793530,205882000000
1930,1625793556,206007016169
1931,1625793590,206019382862
1932,1625793620,206139000000
1933,1625793646,206145000000
1934,1625793680,206210934033
1935,1625793710,206188000000
1936,1625793734,206216571827
1937,1625793764,206216571827
1938,1625793822,206270000000
1939,1625793858,206294801647
1940,1625793882,206454714983
1941,1625793914,206579933172
1942,1625793950,206627595417
1943,1625793994,206690264556
1944,1625794038,206964000000
1945,1625794070,207006760159
1946,1625794094,207020630352
1947,1625794126,207147709499
1948,1625794154,207135000000
1949,1625794186,207127946839
1950,1625794214,207111000000
1951,1625794242,207121191253
1952,1625794282,207132120464
1953,1625794304,207262463045
1954,1625794338,207490368670
1955,1625794372,207527000000
1956,1625794400,207588463994
1957,1625794439,207568157037
1958,1625794483,207538793309
1959,1625794513,207346393327
1960,1625794545,207293099482
1961,1625794579,207148456637
1962,1625794609,207148456637
1963,1625794635,206911240244
1964,1625794679,206911240244
1965,1625794695,206702649577
1966,1625794723,206681295898
1967,1625794761,206650893798
1968,1625794797,206650893798
1969,1625794825,206555469330
1970,1625794849,206517980005
1971,1625794873,206459192192
1972,1625794905,206459192192
1973,1625794933,206082231592
1974,1625794965,206192820865
1975,1625794993,206330803910
1976,1625795023,206564099522
1977,1625795053,206564099522
1978,1625795083,206565372544
1979,1625795113,206482666246
1980,1625795151,206438684802
1981,1625795181,206357222260
1982,1625795205,206235954404
1983,1625795241,206236145970
1984,1625795280,206236145970
1985,1625795324,206176424026
1986,1625795360,206238049258
1987,1625795386,206324280745
1988,1625795422,206441452674
1989,1625795450,206716508299
1990,1625795474,206804000000
1991,1625795504,206997413923
1992,1625795540,207213523200
1993,1625795568,207280827847
1994,1625795592,207251000000
1995,1625795624,207301000000
1996,1625795652,207238042664
1997,1625795684,207293242790
1998,1625795712,207335000000
1999,1625795748,207321024302
2000,1625795772,207411153900
2001,1625795804,207453293192
2002,1625795834,207453293192
2003,1625795864,207548000000
2004,1625795894,207569882530
2005,1625795942,207525727915
2006,1625795984,207457860778
2007,1625796016,207477227018
2008,1625796044,207516000000
2009,1625796074,207542458791
2010,1625796110,207453293192
2011,1625796136,207472000000
2012,1625796172,207472000000
2013,1625796196,207504868056
2014,1625796228,207504868056
2015,1625796268,207511360643
2016,1625796284,207511360643
2017,1625796316,207440008004
2018,1625796344,207440008004
2019,1625796376,207353116825
2020,1625796440,207360000000
2021,1625796508,207550245657
2022,1625796564,207770153645
2023,1625796640,207872312477
2024,1625796672,207966513968
2025,1625796708,208096000000
2026,1625796740,208186973089
2027,1625796770,208242316119
2028,1625796794,208231880305
2029,1625796824,208177141215
2030,1625796852,208129932093
2031,1625796888,208101000000
2032,1625796912,208098582788
2033,1625796944,208098582788
2034,1625796988,208248838767
2035,1625797020,208267037043
2036,1625797072,208434000000
2037,1625797092,208483594891
2038,1625797124,208607000000
2039,1625797160,208683758290
2040,1625797184,208696656052
2041,1625797214,208592482803
2042,1625797244,208661000000
2043,1625797274,208565543135
2044,1625797316,208646920433
2045,1625797334,208684045281
2046,1625797370,208766795315
2047,1625797394,208833683928
2048,1625797426,208957245438
2049,1625797454,209176542493
2050,1625797484,209196187810
2051,1625797514,209280000000
2052,1625797544,209458000000
2053,1625797574,209564045394
2054,1625797604,209584441257
2055,1625797640,209568208283
2056,1625797664,209588936117
2057,1625797696,209837000000
2058,1625797724,209996000000
2059,1625797752,210219548011
2060,1625797788,210172000000
2061,1625797816,210205284765
2062,1625797848,210034000000
2063,1625797872,210035000000
2064,1625797904,210035000000
2065,1625797936,209952540831
2066,1625797966,209754834856
2067,1625797994,209806000000
2068,1625798026,209794500685
2069,1625798060,209743000000
2070,1625798090,209650757777
2071,1625798114,209662395224
2072,1625798144,209662395224
2073,1625798176,209650000000
2074,1625798206,209620245561
2075,1625798242,209601243415
2076,1625798264,209601243415
2077,1625798296,209570530600
2078,1625798328,209747395475
2079,1625798352,209789672175
2080,1625798396,210022476642
2081,1625798420,210282000000
2082,1625798448,210328000000
2083,1625798480,210330753316
2084,1625798504,210054416384
2085,1625798532,210088472696
2086,1625798570,210088472696
2087,1625798594,209985854716
2088,1625798624,209978656421
2089,1625798654,210092659767
2090,1625798684,210190000000
2091,1625798720,210140567667
2092,1625798750,210161634206
2093,1625798774,210161634206
2094,1625798804,210057087983
2095,1625798834,210159000000
2096,1625798864,210163866829
2097,1625798894,210197916274
2098,1625798924,210138101161
2099,1625798954,210237998932
2100,1625798984,210301238176
2101,1625799020,210376642590
2102,1625799044,210459045706
2103,1625799080,210676858710
2104,1625799112,210676858710
2105,1625799172,210651000000
2106,1625799204,210601167406
2107,1625799224,210672000000
2108,1625799264,210716501200
2109,1625799284,210756377096
2110,1625799320,210847337619
2111,1625799350,210934111615
2112,1625799382,211008845912
2113,1625799404,211008845912
2114,1625799434,211227197371
2115,1625799476,211130545108
2116,1625799508,211139000000
2117,1625799528,211144413362
2118,1625799572,211142000000
2119,1625799652,211202000000
2120,1625799680,211155960713
2121,1625799712,211088783194
2122,1625799746,211270661773
2123,1625799764,211332324755
2124,1625799794,211403816484
2125,1625799826,211451771899
2126,1625799854,211739908242
2127,1625799896,211894000000
2128,1625799916,211952830906
2129,1625799944,211969415419
2130,1625799972,212050099702
2131,1625800008,212047000000
2132,1625800036,212024540594
2133,1625800064,211969415419
2134,1625800100,211957148337
2135,1625800130,211921784554
2136,1625800156,211801126540
2137,1625800184,211801126540
2138,1625800220,211627000000
2139,1625800244,211609898301
2140,1625800282,211600458102
2141,1625800304,211577666674
2142,1625800334,211509683047
2143,1625800364,211607699449
2144,1625800392,211615562940
2145,1625800424,211775562995
2146,1625800452,211867000000
2147,1625800488,211845492280
2148,1625800512,211809038412
2149,1625800544,211770538083
2150,1625800572,211735000000
2151,1625800604,211829496729
2152,1625800636,211893238951
2153,1625800664,211926554931
2154,1625800694,211980933075
2155,1625800724,212035543954
2156,1625800760,212039054929
2157,1625800784,212152000000
2158,1625800814,212235157169
2159,1625800844,212203000000
2160,1625800874,212168190772
2161,1625800912,212132640277
2162,1625800940,212079000000
2163,1625800964,212117000000
2164,1625800994,212102000000
2165,1625801024,212189832656
2166,1625801060,212282674469
2167,1625801084,212309496031
2168,1625801116,212321090503
2169,1625801144,212286042051
2170,1625801176,212284464514
2171,1625801204,212231800029
2172,1625801232,212231800029
2173,1625801264,212230440456
2174,1625801292,212221991982
2175,1625801324,212145402838
2176,1625801354,212140788481
2177,1625801386,212193424693
2178,1625801414,212305152007
2179,1625801444,212469515534
2180,1625801474,212469515534
2181,1625801504,212437899533
2182,1625801536,212368000000
2183,1625801568,212278210331
2184,1625801600,212210965241
2185,1625801624,212205824881
2186,1625801652,212202172432
2187,1625801684,212190086784
2188,1625801728,212063530256
2189,1625801744,212138531803
2190,1625801772,212142780362
2191,1625801804,212172779867
2192,1625801840,212179855181
2193,1625801872,212267223330
2194,1625801900,212303173370
2195,1625801936,212398672197
2196,1625801952,212469765989
2197,1625801984,212404343126
2198,1625802012,212404343126
2199,1625802044,212406041486
2200,1625802080,212375118478
2201,1625802104,212410000000
2202,1625802136,212383199306
2203,1625802164,212383199306
2204,1625802200,212367143717
2205,1625802226,212351088129
2206,1625802254,212411913521
2207,1625802284,212322385443
2208,1625802314,212220652130
2209,1625802344,212153482426
2210,1625802376,212132662639
2211,1625802408,212082187053
2212,1625802444,211912229089
2213,1625802468,211764221164
2214,1625802492,211601802477
2215,1625802536,211402357751
2216,1625802556,211366296923
2217,1625802584,211285530893
2218,1625802624,211172756843
2219,1625802644,211172756843
2220,1625802674,211113345079
2221,1625802704,211298963565
2222,1625802734,211298963565
2223,1625802764,211354845560
2224,1625802794,211473183655
2225,1625802824,211598097981
2226,1625802860,211652000000
