number,timestamp,value
883,1614109597,146594
884,1614109680,145518
885,1614109877,146622
886,1614110016,145787
887,1614110181,146598
888,1614110263,145726
889,1614110404,144815
890,1614110516,143807
891,1614110606,145078
892,1614110606,145878
893,1614110700,147063
894,1614110944,147915
895,1614111115,147009
896,1614111224,146074
897,1614111282,145233
898,1614111436,144389
899,1614111642,145354
900,1614111642,146332
901,1614111684,147124
902,1614111747,148176
903,1614111929,147252
904,1614112160,147999
905,1614112286,148803
906,1614112376,149548
907,1614112701,150561
908,1614112990,149611
909,1614113179,150465
910,1614113271,151241
911,1614113535,152008
912,1614114035,152921
913,1614114133,153746
914,1614114234,154788
915,1614114320,154001
916,1614114575,153215
917,1614114686,152425
918,1614114734,153289
919,1614114927,154058
920,1614115080,152951
921,1614115231,153754
922,1614115569,154603
923,1614115970,153730
924,1614116090,154595
925,1614117261,153817
926,1614118232,154800
927,1614118322,155613
928,1614118511,156907
929,1614119111,155926
930,1614119186,155146
931,1614119636,154272
932,1614119703,155077
933,1614119808,154300
934,1614120339,155282
935,1614120774,156184
936,1614120844,156990
937,1614121744,155983
938,1614121968,156800
939,1614122217,157640
940,1614122329,156622
941,1614122584,155771
942,1614122758,154958
943,1614123035,155853
944,1614123124,155068
945,1614123215,155920
946,1614124621,156868
947,1614124890,157800
948,1614125020,156891
949,1614125244,156099
950,1614125450,155306
951,1614125705,154301
952,1614125860,153077
953,1614125955,154056
954,1614125972,153230
955,1614126074,152388
956,1614126156,151045
957,1614126475,150208
958,1614126505,150995
959,1614126647,151770
960,1614126826,152575
961,1614126988,153714
962,1614127666,154483
963,1614128055,155483
964,1614128276,156432
965,1614128434,157379
966,1614128562,156399
967,1614128959,157245
968,1614129215,156341
969,1614129377,157149
970,1614129649,157953
971,1614130027,158843
972,1614130296,157849
973,1614130349,158953
974,1614130382,158153
975,1614130805,159045
976,1614131056,159859
977,1614131552,159055
978,1614131859,159862
979,1614132011,160662
980,1614132071,159783
981,1614132196,161023
982,1614133741,161834
983,1614134191,162730
984,1614134556,161794
985,1614134957,162629
986,1614135522,161814
987,1614135816,162684
988,1614137322,161780
989,1614138622,162800
990,1614138959,163738
991,1614139844,164573
992,1614140303,163728
993,1614140825,162894
994,1614141415,162000
995,1614141844,160937
996,1614141936,161754
997,1614142198,162640
998,1614142383,163534
999,1614142556,164389
1000,1614143807,163530
1001,1614143994,162672
1002,1614145953,163518
1003,1614146522,164337
1004,1614147136,163478
1005,1614147203,162620
1006,1614147309,161617
1007,1614147896,162666
1008,1614148110,161704
1009,1614149006,162539
1010,1614149234,163499
1011,1614149699,162629
1012,1614149770,163459
1013,1614150541,162594
1014,1614150866,161622
1015,1614151060,162547
1016,1614151299,163394
1017,1614151600,164290
1018,1614151717,163445
1019,1614151879,164300
1020,1614153812,163371
1021,1614153854,164393
1022,1614154155,165300
1023,1614154426,166261
1024,1614154721,167143
1025,1614154820,166249
1026,1614155304,167089
1027,1614156029,166235
1028,1614156048,166224
1029,1614156859,167222
1030,1614157684,168073
1031,1614158202,168983
1032,1614159043,169900
1033,1614159454,170816
1034,1614160019,169873
1035,1614160222,168892
1036,1614161485,167906
1037,1614164082,166871
1038,1614164630,167737
1039,1614164906,168801
1040,1614165332,167947
1041,1614165853,169199
1042,1614166817,168300
1043,1614167215,167438
1044,1614168091,168403
1045,1614168413,169409
1046,1614168606,168361
1047,1614168988,169222
1048,1614169441,170203
1049,1614170837,169331
1050,1614171942,168207
1051,1614172577,167262
1052,1614172625,165323
1053,1614172766,164275
1054,1614173030,165236
1055,1614173414,164343
1056,1614173514,163000
1057,1614173840,163993
1058,1614173967,162882
1059,1614174058,164031
1060,1614174365,163200
1061,1614174453,164336
1062,1614175463,165234
1063,1614175680,164357
1064,1614175790,163405
1065,1614175902,162570
1066,1614175997,163583
1067,1614176131,162695
1068,1614176165,163525
1069,1614176297,164392
1070,1614177776,163543
1071,1614177880,162579
1072,1614178076,163450
1073,1614178089,164315
1074,1614178264,163220
1075,1614178410,164163
1076,1614179461,163239
1077,1614179585,162245
1078,1614179647,161378
1079,1614179764,162486
1080,1614179806,161353
1081,1614180069,160211
1082,1614180265,159267
1083,1614180340,160099
1084,1614180340,160976
1085,1614180519,162113
1086,1614180774,163173
1087,1614180996,163994
1088,1614181337,163144
1089,1614181643,164187
1090,1614182161,165119
1091,1614182312,165993
1092,1614182570,167007
1093,1614183115,166103
1094,1614183559,165129
1095,1614183700,165995
1096,1614183787,164857
1097,1614183910,165780
1098,1614183937,166000
1099,1614184172,165028
1100,1614184318,165882
1101,1614184596,166960
1102,1614184839,166082
1103,1614185660,165221
1104,1614185889,164368
1105,1614186642,165399
